fixture	label	scope	baseline_gas	candidate_gas	gas_delta	baseline_net_bytes	candidate_net_bytes	storage_delta_bytes	cpu_delta	baseline_deposits_ugnot	candidate_deposits_ugnot	baseline_refunds_ugnot	candidate_refunds_ugnot	storage_delta_ugnot	gas_fee_delta_ugnot	net_delta_ugnot	storage_delta_gnot	gas_fee_delta_gnot	net_delta_gnot
gov_governance_propose_parameter_change_filetest.gno	Vote	execution-segment-repricing	1020769	1020769	0	4488	4488	0	0	448800	448800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_parameter_change_filetest.gno	Execute	execution-segment-repricing	2528088	2528088	0	76	76	0	0	7600	7600	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_text_filetest.gno	Propose Text	execution-segment-repricing	1931909	1931909	0	18333	18333	0	0	1833300	1833300	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_text_with_incative_proposals_filetest.gno	Propose Text with Inactive: 100	execution-segment-repricing	2347937	2347937	0	8501	8501	0	0	850100	850100	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation100_withdraw1_filetest.gno	CollectUndelegatedGns (100 delegations, 1 withdraws)	execution-segment-repricing	25137447	25137447	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw10_filetest.gno	CollectUndelegatedGns (10 delegations, 10 withdraws)	execution-segment-repricing	4375919	4375919	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw1_filetest.gno	CollectUndelegatedGns (10 delegations, 1 withdraws)	execution-segment-repricing	2337329	2337329	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw50_filetest.gno	CollectUndelegatedGns (10 delegations, 50 withdraws)	execution-segment-repricing	13436619	13436619	0	18	18	0	0	1800	1800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw5_filetest.gno	CollectUndelegatedGns (10 delegations, 5 withdraws)	execution-segment-repricing	3243369	3243369	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw10_filetest.gno	CollectUndelegatedGns (1 delegation, 10 withdraws)	execution-segment-repricing	611432	611432	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw1_filetest.gno	CollectUndelegatedGns (1 delegation, 1 withdraws)	execution-segment-repricing	407573	407573	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw50_filetest.gno	CollectUndelegatedGns (1 delegation, 50 withdraws)	execution-segment-repricing	1517472	1517472	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw5_filetest.gno	CollectUndelegatedGns (1 delegation, 5 withdraws)	execution-segment-repricing	498177	498177	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation100_withdraw1_filetest.gno	CollectReward (100 delegations, 1 withdraws)	execution-segment-repricing	3457355	3457355	0	2333	2333	0	0	243200	243200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw10_filetest.gno	CollectReward (10 delegations, 10 withdraws)	execution-segment-repricing	3457265	3457265	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw1_filetest.gno	CollectReward (10 delegations, 1 withdraws)	execution-segment-repricing	3453477	3453477	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw50_filetest.gno	CollectReward (10 delegations, 50 withdraws)	execution-segment-repricing	3456198	3456198	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw5_filetest.gno	CollectReward (10 delegations, 5 withdraws)	execution-segment-repricing	3450274	3450274	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw10_filetest.gno	CollectReward (1 delegation, 10 withdraws)	execution-segment-repricing	3527397	3527397	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw1_filetest.gno	CollectReward (1 delegation, 1 withdraws)	execution-segment-repricing	3702983	3702983	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw50_filetest.gno	CollectReward (1 delegation, 50 withdraws)	execution-segment-repricing	3524194	3524194	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw5_filetest.gno	CollectReward (1 delegation, 5 withdraws)	execution-segment-repricing	3525351	3525351	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (1 protocol-fee tokens)	execution-segment-repricing	3710276	3710276	0	368	368	0	0	248900	248900	212100	212100	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (2 protocol-fee tokens)	execution-segment-repricing	5888205	5888205	0	-1860	-1860	0	0	238200	238200	424200	424200	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (3 protocol-fee tokens)	execution-segment-repricing	8186417	8186417	0	-3992	-3992	0	0	238200	238200	637400	637400	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (4 protocol-fee tokens)	execution-segment-repricing	10495832	10495832	0	-6122	-6122	0	0	238200	238200	850400	850400	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (4 protocol-fee tokens but zero amount)	execution-segment-repricing	1701190	1701190	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_delegate_undelegate_filetest.gno	Delegate	execution-segment-repricing	4989756	4991820	2064	38285	38285	0	0	3828500	3828500	0	0	0	2.064	2.064	0.000000	+0.000002	+0.000002
gov_staker_delegate_undelegate_filetest.gno	Undelegate	execution-segment-repricing	2279200	2279200	0	840	840	0	0	84000	84000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Undelegate (5 delegations, cached external calls)	execution-segment-repricing	9705646	9705646	0	3510	3510	0	0	351000	351000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Delegate (cached external calls)	execution-segment-repricing	3046853	3046853	0	3210	3210	0	0	321000	321000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Undelegate (early exit, 3 of 10 delegations)	execution-segment-repricing	6656620	6656620	0	2088	2088	0	0	208800	208800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_redelegate_filetest.gno	Redelegate	execution-segment-repricing	4363314	4363314	0	1423	1423	0	0	142300	142300	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_redelegate_many_delegations_filetest.gno	Redelegate (50 of 100 delegations, optimized)	execution-segment-repricing	123363976	123363976	0	-118826	-118826	0	0	0	0	11882600	11882600	0	0	0	0.000000	0.000000	0.000000
gov_staker_undelegate_many_delegatees_filetest.gno	Undelegate (50 delegatees, large AVL traversal)	execution-segment-repricing	2459149	2459149	0	708	708	0	0	70800	70800	0	0	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 1/5, remaining 4)	execution-segment-repricing	7721509	7721509	0	1850	1850	0	0	407700	407700	222700	222700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 2/5, remaining 3)	execution-segment-repricing	7380514	7380514	0	-2257	-2257	0	0	0	0	225700	225700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 3/5, remaining 2)	execution-segment-repricing	7354134	7354134	0	-2257	-2257	0	0	0	0	225700	225700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 4/5, remaining 1)	execution-segment-repricing	7359580	7359580	0	-2257	-2257	0	0	0	0	225700	225700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 5/5, remaining 0)	execution-segment-repricing	7231937	7231937	0	-8456	-8456	0	0	0	0	845600	845600	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_filetest.gno	Launchpad CollectDepositGns	execution-segment-repricing	7588751	7588751	0	-4155	-4155	0	0	213000	213000	628500	628500	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_1_token_filetest.gno	CollectProtocolFee (1 token)	execution-segment-repricing	3584812	3584812	0	4426	4426	0	0	451800	451800	9200	9200	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_2_tokens_filetest.gno	CollectProtocolFee (2 tokens)	execution-segment-repricing	5670124	5670124	0	8750	8750	0	0	892900	892900	17900	17900	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_5_tokens_filetest.gno	CollectProtocolFee (5 tokens)	execution-segment-repricing	11964755	11964755	0	21724	21724	0	0	2216200	2216200	43800	43800	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_filetest.gno	Launchpad CollectProtocolFee (tokens: 10)	execution-segment-repricing	22358495	22358495	0	43713	43713	0	0	4467700	4467700	96400	96400	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_reward_filetest.gno	Launchpad CollectRewardByDepositId	execution-segment-repricing	3308430	3308430	0	2070	2070	0	0	207000	207000	0	0	0	0	0	0.000000	0.000000	0.000000
launchpad_create_project_filetest.gno	Create Launchpad Project	execution-segment-repricing	8550023	8551580	1557	33729	33729	0	0	3372900	3372900	0	0	0	1.557	1.557	0.000000	+0.000002	+0.000002
launchpad_deposit_gns_filetest.gno	Launchpad DepositGns	execution-segment-repricing	6420331	6420331	0	24246	24246	0	0	2531000	2531000	106400	106400	0	0	0	0.000000	0.000000	0.000000
launchpad_transfer_left_from_project_filetest.gno	Launchpad TransferLeftFromProjectByAdmin	execution-segment-repricing	1268570	1268570	0	41	41	0	0	4100	4100	0	0	0	0	0	0.000000	0.000000	0.000000
pool_create_and_mint_filetest.gno	CreatePool	execution-segment-repricing	6718031	6718538	507	25361	25361	0	0	2536100	2536100	0	0	0	0.507	0.507	0.000000	+0.000001	+0.000001
pool_create_and_mint_filetest.gno	Mint (fee:3000, wide range)	execution-segment-repricing	31555821	31555824	3	22702	22702	0	0	2270200	2270200	0	0	0	0.003	0.003	0.000000	0.000000	0.000000
pool_swap_wugnot_gns_filetest.gno	Swap (gns -> wugnot, fee:500)	execution-segment-repricing	47051055	47050920	-135	0	0	0	0	600	600	600	600	0	-0.135	-0.135	0.000000	0.000000	0.000000
position_decrease_liquidity_filetest.gno	DecreaseLiquidity	execution-segment-repricing	25630642	25630642	0	18	18	0	0	1800	1800	0	0	0	0	0	0.000000	0.000000	0.000000
position_increase_liquidity_filetest.gno	IncreaseLiquidity	execution-segment-repricing	23148004	23148004	0	-2084	-2084	0	0	5600	5600	214000	214000	0	0	0	0.000000	0.000000	0.000000
position_mint_filetest.gno	Mint (bar:foo:500)	execution-segment-repricing	29749968	29749971	3	22689	22689	0	0	2268900	2268900	0	0	0	0.003	0.003	0.000000	0.000000	0.000000
position_mint_with_gnot_filetest.gno	CollectFee (with unwrap)	execution-segment-repricing	7921566	7921431	-135	44	44	0	0	4400	4400	0	0	0	-0.135	-0.135	0.000000	0.000000	0.000000
position_reposition_filetest.gno	DecreaseLiquidity (w. Remove)	execution-segment-repricing	22338548	22338413	-135	62	62	0	0	6200	6200	0	0	0	-0.135	-0.135	0.000000	0.000000	0.000000
position_reposition_filetest.gno	Mint (reposition)	execution-segment-repricing	30576495	30576495	0	8619	8619	0	0	861900	861900	0	0	0	0	0	0.000000	0.000000	0.000000
position_stake_position_filetest.gno	SetPoolTier (tier 1)	execution-segment-repricing	4030471	4030333	-138	47025	47025	0	0	4702500	4702500	0	0	0	-0.138	-0.138	0.000000	0.000000	0.000000
position_stake_position_filetest.gno	StakeToken	execution-segment-repricing	10617929	10668652	50723	23393	22578	-815	49664	2445400	2363900	106100	106100	-81500	50.723	-81449.277	-0.081500	+0.000051	-0.081449
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (0)	execution-segment-repricing	73225	75277	2052	0	0	0	0	0	0	0	0	0	2.052	2.052	0.000000	+0.000002	+0.000002
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (0)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (1)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (1)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (255)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (255)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (256)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (256)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (65535)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (65535)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (4294967295)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (4294967295)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (9223372036854775807)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (9223372036854775807)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity allocation StakeToken	execution-segment-repricing	10675743	10726466	50723	23375	22560	-815	49664	2443600	2362100	106100	106100	-81500	50.723	-81449.277	-0.081500	+0.000051	-0.081449
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat zero reward 1	execution-segment-repricing	2280074	2280074	0	30	30	0	0	3000	3000	0	0	0	0	0	0.000000	0.000000	0.000000
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 1 call 1	execution-segment-repricing	13869873	14015621	145748	9060	9060	0	73843	906000	906000	0	0	0	145.748	145.748	0.000000	+0.000146	+0.000146
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 1	execution-segment-repricing	13762917	13837400	74483	40	40	0	73843	4000	4000	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 2	execution-segment-repricing	13762654	13837137	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 3	execution-segment-repricing	13763141	13837624	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 4	execution-segment-repricing	13761680	13836163	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 5	execution-segment-repricing	13762167	13836650	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 6	execution-segment-repricing	13763141	13837624	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 7	execution-segment-repricing	13763141	13837624	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 8	execution-segment-repricing	13761680	13836163	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 9	execution-segment-repricing	13764976	13839459	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 10 call 10	execution-segment-repricing	13788934	13863417	74483	68	68	0	73843	6800	6800	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 1	execution-segment-repricing	13767630	13842113	74483	4	4	0	73843	400	400	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 2	execution-segment-repricing	13767385	13841868	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 3	execution-segment-repricing	13767385	13841868	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 4	execution-segment-repricing	13767385	13841868	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 5	execution-segment-repricing	13767385	13841868	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 6	execution-segment-repricing	13762629	13837112	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 7	execution-segment-repricing	13762142	13836625	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 8	execution-segment-repricing	13765437	13839920	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 9	execution-segment-repricing	13765924	13840407	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 10	execution-segment-repricing	13788870	13863353	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 11	execution-segment-repricing	13766898	13841381	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 12	execution-segment-repricing	13766898	13841381	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 13	execution-segment-repricing	13767385	13841868	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 14	execution-segment-repricing	13765924	13840407	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 15	execution-segment-repricing	13765437	13839920	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 16	execution-segment-repricing	13765924	13840407	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 17	execution-segment-repricing	13767921	13842404	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 18	execution-segment-repricing	13768408	13842891	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 19	execution-segment-repricing	13767434	13841917	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 20	execution-segment-repricing	13790380	13864863	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 21	execution-segment-repricing	13768408	13842891	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 22	execution-segment-repricing	13768408	13842891	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 23	execution-segment-repricing	13764626	13839109	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 24	execution-segment-repricing	13767921	13842404	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 25	execution-segment-repricing	13767921	13842404	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 26	execution-segment-repricing	13768408	13842891	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 27	execution-segment-repricing	13766947	13841430	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 28	execution-segment-repricing	13766460	13840943	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
remaining_staker_deposit_liquidity_filetest.gno	Remaining staker deposit liquidity repeat accrued 100 call 29	execution-segment-repricing	13766947	13841430	74483	0	0	0	73843	0	0	0	0	0	74.483	74.483	0.000000	+0.000074	+0.000074
